alumni_id,roll_number,name,department,batch_year,graduation_year,current_company,current_designation,years_of_experience,total_companies_worked,location,current_salary,career_domain,specialization,total_skills,linkedin_connections,github_contributions,is_mentor,mentees_count,mentor_rating,workshops_conducted,talks_given,publications,patents,open_source_contributions,career_growth_rate,job_satisfaction,willing_to_relocate,preferred_mentee_department,preferred_mentee_skills,availability_hours_per_month,response_time_hours,success_score
866,2004091,Vidya Patel,ECE,2020,2024,Intel,Software Engineer,2,1,Delhi,1719153,IC Design,Analog,19,345,93,0,0,0.0,0,0,0,0,0,71,8,0,ECE|AID,C|Verilog|VLSI|Embedded,7,0,89
867,2049092,Mohan Singh,CSO,2020,2024,Honeywell,Graduate Engineer,2,1,Noida,1203648,IoT,Industrial,18,507,33,1,1,4.4,2,3,0,1,1,91,9,1,CSO|EEE,Python|IoT|Sensors|Edge,8,8,98
868,2002093,Vinay Balaji,EEE,2020,2024,ABB,Software Engineer,2,1,Chennai,1597021,Automation,PLC,22,504,43,1,3,4.7,3,1,0,0,2,77,8,0,EEE|ECE,MATLAB|Power Systems|PLC,7,18,95
869,2049094,Akshara Balaji,CSO,2020,2024,Schneider,Graduate Engineer,2,1,Mumbai,1590590,IoT,Industrial,22,237,50,0,0,0.0,0,0,0,1,1,81,8,1,CSO|ECE,Python|IoT|Sensors|Edge,7,0,97
870,2012095,Harish Bhat,IT,2020,2024,Oracle,Software Engineer,2,1,Bangalore,1554812,Cloud Engineering,Azure,22,432,158,1,3,4.1,0,0,0,0,0,65,8,0,IT|AIML,Python|Kubernetes|Docker|AWS,8,24,84
871,2005096,Kishore Murthy,CSE,2020,2024,Oracle,Engineer,2,1,Bangalore,1378788,Software Engineering,Full Stack,22,231,175,1,3,5.0,3,0,0,0,15,79,8,0,CSE|CSE,Python|Java|React|AWS,5,8,92
872,2002097,Saranya Murthy,EEE,2020,2024,Vestas,Graduate Engineer,2,1,Mumbai,1494250,Renewable,Solar,12,303,85,1,4,4.1,4,1,0,0,0,74,8,1,EEE|AIML,MATLAB|Power Systems|PLC,8,12,84
873,2049098,Ramya Gupta,CSO,2020,2024,Cisco,Graduate Engineer,2,1,Noida,1676161,Embedded IoT,Sensors,20,575,6,1,2,4.4,3,0,0,0,0,72,8,0,CSO|CSE,Python|IoT|Sensors|Edge,3,20,87
874,2049099,Anjali Bhat,CSO,2020,2024,IBM,Engineer,2,1,Hyderabad,1233163,IoT,Industrial,23,412,94,1,3,4.0,4,2,0,0,2,71,10,1,CSO|AID,Python|IoT|Sensors|Edge,8,10,83
875,2003100,Bhavana Swamy,MEC,2020,2024,Eicher,Software Engineer,2,1,Delhi,1597538,Robotics,Industrial,22,406,6,1,2,4.8,2,3,0,0,2,89,6,1,MEC|CSO,SolidWorks|CATIA|ANSYS,12,12,99
876,2002101,Akshara Nair,EEE,2020,2024,Honeywell,Software Engineer,2,1,Bangalore,1730275,Renewable,Solar,17,390,46,0,0,0.0,0,0,0,0,1,67,8,1,EEE|AID,MATLAB|Power Systems|PLC,6,0,95
877,2061102,Manoj Murthy,AIML,2020,2024,Tesla,Engineer,2,1,Delhi,1338989,ML Engineering,MLOps,15,546,116,1,4,4.7,2,0,1,0,1,86,9,1,AIML|CSO,Python|Deep Learning|PyTorch,10,16,85
878,2042103,Meena Bhat,CSM,2020,2024,Nvidia,Software Engineer,2,1,Gurugram,1661505,Data Science,ML,14,477,87,0,0,0.0,0,0,0,0,0,87,6,0,CSM|CSE,Python|ML|TensorFlow|PyTorch,10,0,90
879,2054104,Suresh Prasad,AID,2020,2024,Uber,Engineer,2,1,Hyderabad,1353091,Data Engineering,Pipelines,17,270,287,0,0,0.0,0,0,1,0,2,84,10,0,AID|EEE,Python|Data Science|SQL|ML,6,0,83
880,2054105,Ravi Naidu,AID,2020,2024,LinkedIn,Graduate Engineer,2,1,Bangalore,1524919,Data Science,Analytics,15,426,134,1,5,4.2,0,3,1,0,2,80,6,1,AID|MEC,Python|Data Science|SQL|ML,8,10,87
881,2003106,Mahesh Varma,MEC,2020,2024,Tesla,Engineer,2,1,Noida,1556060,Automotive,Powertrain,24,286,82,1,5,4.3,0,3,0,0,0,68,7,1,MEC|IT,SolidWorks|CATIA|ANSYS,12,14,86
882,2005107,Harini Reddy,CSE,2020,2024,PhonePe,Engineer,2,1,Noida,1738044,DevOps,CI/CD,22,439,72,1,4,4.5,2,3,0,0,11,74,7,0,CSE|AID,Python|Java|React|AWS,10,12,97
883,2002108,Naresh Nair,EEE,2020,2024,Crompton,Engineer,2,1,Gurugram,1614031,Automation,PLC,14,364,19,1,1,4.9,2,1,0,0,3,93,9,1,EEE|CSE,MATLAB|Power Systems|PLC,6,14,84
884,2047109,Shweta Singh,CIC,2020,2024,Trend Micro,Engineer,2,1,Mumbai,1434969,Blockchain,Smart Contracts,22,226,93,0,0,0.0,0,0,0,1,1,85,10,0,CIC|CSO,Python|Security|Blockchain,3,0,96
885,2049110,Krishna Srinivas,CSO,2020,2024,Emerson,Software Engineer,2,1,Bangalore,1334333,IoT,Industrial,24,392,44,1,5,4.5,3,1,0,0,2,85,7,0,CSO|EEE,Python|IoT|Sensors|Edge,12,16,91
886,2003111,Rajesh Naidu,MEC,2020,2024,Volvo,Engineer,2,1,Pune,1656094,Automotive,Powertrain,25,385,3,0,0,0.0,0,0,0,0,2,84,8,1,MEC|IT,SolidWorks|CATIA|ANSYS,10,0,86
887,2049112,Shalini Sundaram,CSO,2020,2024,Honeywell,Software Engineer,2,1,Pune,1555149,Embedded IoT,Sensors,18,519,5,1,1,4.2,4,2,0,0,1,80,10,1,CSO|CIC,Python|IoT|Sensors|Edge,6,24,94
888,2042113,Renuka Balaji,CSM,2020,2024,Apple,Engineer,2,1,Delhi,1370230,AI,Computer Vision,17,313,73,1,1,4.2,4,1,2,0,2,95,10,0,CSM|AID,Python|ML|TensorFlow|PyTorch,6,10,90
889,2061114,Shweta Singh,AIML,2020,2024,Microsoft,Graduate Engineer,2,1,Bangalore,1366006,AI,Deep Learning,14,200,114,1,1,4.8,0,2,0,0,1,72,8,0,AIML|ECE,Python|Deep Learning|PyTorch,0,10,86
890,2061115,Anand Naidu,AIML,2020,2024,Cruise,Engineer,2,1,Pune,1265414,Research,Neural Networks,19,358,196,0,0,0.0,0,0,2,0,0,94,10,0,AIML|AIML,Python|Deep Learning|PyTorch,3,0,94
891,2047116,Vinay Patel,CIC,2020,2024,McAfee,Graduate Engineer,2,1,Gurugram,1587842,Cyber Security,Threat Intelligence,25,402,45,1,4,4.3,1,3,0,0,0,67,7,0,CIC|EEE,Python|Security|Blockchain,12,10,85
892,2049117,Mohan Subramanian,CSO,2020,2024,Rockwell,Graduate Engineer,2,1,Pune,1444235,IoT,Industrial,16,405,75,1,4,4.4,4,0,0,0,2,71,8,0,CSO|AIML,Python|IoT|Sensors|Edge,12,14,84
893,2061118,Gopal Singh,AIML,2020,2024,Nvidia,Graduate Engineer,2,1,Bangalore,1750433,AI,NLP,17,278,107,1,3,4.1,0,3,2,0,2,89,7,0,AIML|AID,Python|Deep Learning|PyTorch,12,20,96
894,2003119,Meena Rajan,MEC,2020,2024,Caterpillar,Graduate Engineer,2,1,Mumbai,1606764,Robotics,Industrial,14,330,2,0,0,0.0,0,0,0,0,2,74,7,1,MEC|CIV,SolidWorks|CATIA|ANSYS,7,0,97
895,2047120,Akshara Bhat,CIC,2020,2024,CrowdStrike,Graduate Engineer,2,1,Delhi,1244813,Blockchain,Smart Contracts,16,377,80,0,0,0.0,0,0,0,0,1,95,10,1,CIC|CSM,Python|Security|Blockchain,7,0,97
896,2047121,Srikanth Ramani,CIC,2020,2024,CrowdStrike,Graduate Engineer,2,1,Delhi,1495447,Security,Pentesting,17,460,49,1,3,4.4,2,1,0,0,0,68,6,0,CIC|ECE,Python|Security|Blockchain,5,18,89
897,2003122,Rahul Srinivas,MEC,2020,2024,GM,Graduate Engineer,2,1,Chennai,1503184,Aerospace,Design,22,330,45,1,2,4.6,1,1,0,0,0,72,7,0,MEC|AIML,SolidWorks|CATIA|ANSYS,5,14,97
898,2004123,Ramesh Gopal,ECE,2020,2024,ON Semi,Software Engineer,2,1,Chennai,1534444,Embedded,IoT,18,216,60,0,0,0.0,0,0,0,0,0,90,8,1,ECE|CIV,C|Verilog|VLSI|Embedded,8,0,88
899,2012124,Mohan Naidu,IT,2020,2024,IBM,Software Engineer,2,1,Gurugram,1222437,System Administration,Linux,24,440,239,0,0,0.0,0,0,0,0,11,91,9,0,IT|CSE,Python|Kubernetes|Docker|AWS,6,0,88
900,2049125,Rekha Mohan,CSO,2020,2024,ABB,Engineer,2,1,Hyderabad,1431683,Edge Computing,IoT,15,211,95,1,3,4.4,0,0,0,1,1,92,10,1,CSO|CIV,Python|IoT|Sensors|Edge,12,8,86
901,2061126,Sneha Ramani,AIML,2020,2024,Cruise,Engineer,2,1,Gurugram,1653195,Research,Neural Networks,13,290,131,0,0,0.0,0,0,2,0,2,74,10,0,AIML|MEC,Python|Deep Learning|PyTorch,8,0,93
902,2042127,Madhavi Iyer,CSM,2020,2024,Meta AI,Engineer,2,1,Chennai,1213899,Data Science,ML,25,266,104,1,5,4.6,0,2,2,0,1,92,7,0,CSM|CSM,Python|ML|TensorFlow|PyTorch,4,24,92
903,2005128,Sneha Verma,CSE,2020,2024,Workday,Engineer,2,1,Bangalore,1703993,DevOps,CI/CD,23,449,151,1,4,4.7,0,1,0,0,13,83,7,1,CSE|ECE,Python|Java|React|AWS,0,20,84
904,2012129,Karthik Kumar,IT,2020,2024,DXC,Software Engineer,2,1,Delhi,1250212,Cloud Engineering,Azure,18,533,79,0,0,0.0,0,0,0,0,4,90,7,0,IT|IT,Python|Kubernetes|Docker|AWS,3,0,83
905,2001130,Prakash Sharma,CIV,2020,2024,Gammon India,Engineer,2,1,Bangalore,1604262,Structural Design,Buildings,23,234,66,1,1,4.9,4,2,0,0,3,66,7,1,CIV|CIC,AutoCAD|Staad Pro|Revit,6,14,99
906,2003131,Deepak Balaji,MEC,2020,2024,Ford,Graduate Engineer,2,1,Mumbai,1552336,Aerospace,Design,14,235,9,1,5,4.8,1,2,0,0,2,79,6,1,MEC|MEC,SolidWorks|CATIA|ANSYS,8,24,89
907,2047132,Rahul Shetty,CIC,2020,2024,Symantec,Software Engineer,2,1,Bangalore,1688738,Cyber Security,Threat Intelligence,24,438,37,0,0,0.0,0,0,0,0,1,83,7,0,CIC|CIC,Python|Security|Blockchain,0,0,86
908,2003133,Madhavi Sundaram,MEC,2020,2024,Daimler,Software Engineer,2,1,Bangalore,1376112,Robotics,Industrial,23,328,16,0,0,0.0,0,0,0,0,1,66,6,0,MEC|MEC,SolidWorks|CATIA|ANSYS,0,0,98
909,2042134,Rajesh Gopal,CSM,2020,2024,DeepMind,Graduate Engineer,2,1,Bangalore,1466657,AI,Computer Vision,15,514,166,1,4,4.8,1,1,1,0,0,80,9,0,CSM|MEC,Python|ML|TensorFlow|PyTorch,4,12,94
910,2061135,Vinay Sundaram,AIML,2020,2024,Google,Engineer,2,1,Hyderabad,1237165,ML Engineering,MLOps,14,556,235,0,0,0.0,0,0,2,0,3,95,9,1,AIML|AID,Python|Deep Learning|PyTorch,0,0,98
911,2049136,Srikanth Sundaram,CSO,2020,2024,Wipro IoT,Software Engineer,2,1,Pune,1261742,Edge Computing,IoT,19,552,2,1,2,4.0,3,1,0,1,1,66,8,0,CSO|EEE,Python|IoT|Sensors|Edge,8,8,96
912,2001137,Lavanya Balaji,CIV,2020,2024,KBR,Engineer,2,1,Noida,1426547,Structural Design,Buildings,16,447,68,1,4,5.0,4,1,0,0,2,79,8,1,CIV|CSE,AutoCAD|Staad Pro|Revit,0,8,88
913,2001138,Srikanth Pillai,CIV,2020,2024,Afcons,Software Engineer,2,1,Pune,1301814,Construction,Project Management,12,310,62,1,5,4.1,2,0,0,0,2,74,6,1,CIV|IT,AutoCAD|Staad Pro|Revit,6,8,83
914,2001139,Rajesh Iyer,CIV,2020,2024,Gammon India,Graduate Engineer,2,1,Pune,1380304,Infrastructure,Roads,24,397,7,1,5,4.8,4,0,0,0,0,92,7,0,CIV|CSO,AutoCAD|Staad Pro|Revit,0,10,87
915,2001140,Sneha Singh,CIV,2020,2024,Jacobs,Software Engineer,2,1,Delhi,1291683,Infrastructure,Roads,18,525,78,1,5,4.7,1,0,0,0,2,89,10,0,CIV|ECE,AutoCAD|Staad Pro|Revit,0,12,88
916,2004141,Shweta Subramanian,ECE,2020,2024,Renesas,Engineer,2,1,Bangalore,1216922,Wireless,5G,19,417,6,1,4,4.5,3,3,0,0,0,82,6,1,ECE|CSO,C|Verilog|VLSI|Embedded,8,24,90
917,2054142,Keerthi Bhat,AID,2020,2024,Google,Engineer,2,1,Delhi,1414187,Data Science,ML Engineering,16,408,115,1,4,5.0,3,1,0,0,3,92,9,0,AID|CSM,Python|Data Science|SQL|ML,7,18,99
918,2004143,Sowmya Bhat,ECE,2020,2024,Qualcomm,Software Engineer,2,1,Bangalore,1516817,Hardware Design,VLSI,24,592,79,1,1,4.3,1,1,0,0,1,82,6,0,ECE|IT,C|Verilog|VLSI|Embedded,4,16,85
919,2042144,Sowmya Singh,CSM,2020,2024,Tesla,Engineer,2,1,Chennai,1477848,AI,Computer Vision,24,557,133,0,0,0.0,0,0,0,0,0,81,8,0,CSM|AIML,Python|ML|TensorFlow|PyTorch,7,0,85
920,2012145,Madhavi Swamy,IT,2020,2024,Infosys,Engineer,2,1,Hyderabad,1585312,DevOps,Kubernetes,16,436,179,0,0,0.0,0,0,0,0,15,71,6,1,IT|CSE,Python|Kubernetes|Docker|AWS,0,0,89
921,2002146,Rajesh Bhat,EEE,2020,2024,SolarEdge,Engineer,2,1,Chennai,1383128,Control Systems,Industrial,17,435,21,1,5,4.4,0,2,0,0,0,90,8,0,EEE|CIV,MATLAB|Power Systems|PLC,8,14,96
922,2061147,Ramya Ramani,AIML,2020,2024,Waymo,Engineer,2,1,Chennai,1654286,Research,Neural Networks,22,259,84,1,2,4.9,3,3,1,1,2,71,7,1,AIML|MEC,Python|Deep Learning|PyTorch,0,20,83
923,2047148,Keerthi Pillai,CIC,2020,2024,Rapid7,Software Engineer,2,1,Noida,1465545,Cyber Security,Threat Intelligence,16,275,23,1,2,4.9,2,1,0,0,2,92,9,1,CIC|CIC,Python|Security|Blockchain,3,8,89
924,2001149,Karthik Krishnan,CIV,2020,2024,Arup,Graduate Engineer,2,1,Pune,1256020,Construction,Project Management,23,460,79,1,5,4.5,3,1,0,0,0,89,7,1,CIV|CSO,AutoCAD|Staad Pro|Revit,6,10,84
925,2049150,Vivek Gopal,CSO,2020,2024,LG Soft,Graduate Engineer,2,1,Chennai,1627348,Embedded IoT,Sensors,12,404,97,1,1,4.5,4,0,0,0,2,67,7,1,CSO|AIML,Python|IoT|Sensors|Edge,4,14,94
926,2005151,Vivek Reddy,CSE,2020,2024,Qualcomm,Graduate Engineer,2,1,Pune,1728392,Cloud Engineering,AWS,12,274,120,1,4,4.6,0,3,0,0,6,75,10,0,CSE|EEE,Python|Java|React|AWS,8,18,90
927,2003152,Gopal Swamy,MEC,2020,2024,Hero,Software Engineer,2,1,Noida,1374370,Manufacturing,CAD/CAM,19,367,10,1,2,4.8,0,0,0,0,2,65,10,0,MEC|MEC,SolidWorks|CATIA|ANSYS,0,14,82
928,2005153,Shalini Varma,CSE,2020,2024,Oracle,Engineer,2,1,Noida,1785902,Data Engineering,BigData,17,309,151,1,3,4.4,4,0,0,0,5,95,9,1,CSE|CIC,Python|Java|React|AWS,8,18,91
929,2049154,Ravi Sharma,CSO,2020,2024,Tech Mahindra,Graduate Engineer,2,1,Pune,1541087,IoT,Smart Cities,13,250,96,1,1,4.3,0,2,0,0,3,81,6,0,CSO|CSE,Python|IoT|Sensors|Edge,3,18,85
930,2004155,Bhavana Naidu,ECE,2020,2024,Texas Instruments,Software Engineer,2,1,Pune,1336241,IC Design,Analog,20,221,72,0,0,0.0,0,0,0,0,3,85,7,1,ECE|CSE,C|Verilog|VLSI|Embedded,10,0,93
931,2002156,Mythili Reddy,EEE,2020,2024,Hitachi,Engineer,2,1,Gurugram,1602908,Renewable,Solar,25,489,66,0,0,0.0,0,0,0,0,0,93,7,1,EEE|CSM,MATLAB|Power Systems|PLC,12,0,95
932,2005157,Ashok Srinivas,CSE,2020,2024,Tech Mahindra,Software Engineer,2,1,Mumbai,1653072,Data Engineering,BigData,21,570,179,1,4,4.7,2,2,0,0,6,70,9,1,CSE|CSM,Python|Java|React|AWS,8,8,87
933,2003158,Vinay Kumar,MEC,2020,2024,Mahindra,Graduate Engineer,2,1,Gurugram,1286341,Robotics,Industrial,25,571,76,0,0,0.0,0,0,0,0,1,81,8,1,MEC|AIML,SolidWorks|CATIA|ANSYS,7,0,88
934,2005159,Divya Gopal,CSE,2020,2024,HCL,Engineer,2,1,Noida,1355219,Cloud Engineering,AWS,19,393,289,0,0,0.0,0,0,0,0,11,65,9,1,CSE|CSE,Python|Java|React|AWS,6,0,91
935,2061160,Sanjay Iyer,AIML,2020,2024,Microsoft,Engineer,2,1,Bangalore,1348859,Research,Neural Networks,25,401,80,1,2,4.3,4,3,0,0,2,93,6,1,AIML|AID,Python|Deep Learning|PyTorch,6,14,97
936,2005161,Suresh Ramani,CSE,2020,2024,Oracle,Engineer,2,1,Delhi,1712217,Data Engineering,BigData,15,426,222,1,1,4.9,4,3,0,0,8,87,6,1,CSE|EEE,Python|Java|React|AWS,12,16,98
937,2003162,Prakash Verma,MEC,2020,2024,John Deere,Software Engineer,2,1,Noida,1769222,Manufacturing,CAD/CAM,25,310,62,1,1,4.8,1,2,0,0,1,90,9,1,MEC|CSE,SolidWorks|CATIA|ANSYS,4,10,96
938,2012163,Sneha Naidu,IT,2020,2024,Google,Engineer,2,1,Mumbai,1561573,Cloud Engineering,Azure,15,372,221,1,2,4.5,2,0,0,0,9,70,10,0,IT|MEC,Python|Kubernetes|Docker|AWS,8,14,95
939,2042164,Madhavi Naidu,CSM,2020,2024,Meta AI,Engineer,2,1,Chennai,1276902,AI,Computer Vision,14,460,275,0,0,0.0,0,0,0,0,1,93,9,1,CSM|CIV,Python|ML|TensorFlow|PyTorch,7,0,94
940,2003165,Lavanya Naidu,MEC,2020,2024,Tata Motors,Graduate Engineer,2,1,Gurugram,1541924,Manufacturing,CAD/CAM,19,590,40,1,4,4.5,0,3,0,0,1,88,6,0,MEC|AID,SolidWorks|CATIA|ANSYS,7,8,91
941,2001166,Ramesh Nair,CIV,2020,2024,Jacobs,Graduate Engineer,2,1,Hyderabad,1339680,Construction,Project Management,21,457,99,1,5,4.1,3,2,0,0,3,83,6,1,CIV|ECE,AutoCAD|Staad Pro|Revit,3,20,88
942,2054167,Santosh Gupta,AID,2020,2024,PhonePe,Graduate Engineer,2,1,Gurugram,1747256,Data Science,ML Engineering,23,315,59,1,4,4.2,0,1,0,0,1,89,6,1,AID|MEC,Python|Data Science|SQL|ML,0,10,84
943,2002168,Anand Nair,EEE,2020,2024,Vestas,Engineer,2,1,Chennai,1406561,Automation,PLC,25,285,9,0,0,0.0,0,0,0,0,1,88,10,0,EEE|CIC,MATLAB|Power Systems|PLC,8,0,90
944,2054169,Harini Pillai,AID,2020,2024,Twitter,Graduate Engineer,2,1,Delhi,1434711,Data Science,ML Engineering,22,470,298,1,1,4.8,1,2,2,0,1,88,7,1,AID|CIC,Python|Data Science|SQL|ML,4,10,86
945,2012170,Sanjay Bhat,IT,2020,2024,Wipro,Graduate Engineer,2,1,Gurugram,1426840,System Administration,Linux,16,343,124,0,0,0.0,0,0,0,0,14,71,8,1,IT|ECE,Python|Kubernetes|Docker|AWS,3,0,92
946,2061171,Priya Bhat,AIML,2020,2024,DeepMind,Software Engineer,2,1,Bangalore,1699031,AI,Deep Learning,19,337,161,1,3,4.2,2,2,2,0,3,76,9,1,AIML|CSO,Python|Deep Learning|PyTorch,10,18,92
947,2012172,Nithya Mohan,IT,2020,2024,Oracle,Software Engineer,2,1,Noida,1369401,System Administration,Linux,22,285,55,1,5,4.2,0,1,0,0,2,70,6,1,IT|CSM,Python|Kubernetes|Docker|AWS,12,14,85
948,2054173,Renuka Nair,AID,2020,2024,LatentView,Engineer,2,1,Chennai,1542406,Data Science,ML Engineering,12,411,70,0,0,0.0,0,0,2,0,0,90,6,0,AID|IT,Python|Data Science|SQL|ML,10,0,90
949,2047174,Padma Sundaram,CIC,2020,2024,IBM Security,Software Engineer,2,1,Mumbai,1717351,Security,Pentesting,16,542,58,0,0,0.0,0,0,0,1,3,82,6,0,CIC|EEE,Python|Security|Blockchain,3,0,91
950,2061175,Bhavana Singh,AIML,2020,2024,Meta,Software Engineer,2,1,Gurugram,1235298,AI,NLP,16,404,139,1,2,4.6,3,0,1,0,2,68,7,1,AIML|AIML,Python|Deep Learning|PyTorch,8,8,85
951,2061176,Meena Reddy,AIML,2020,2024,OpenAI,Software Engineer,2,1,Gurugram,1216449,ML Engineering,MLOps,17,547,206,1,1,4.6,1,2,2,0,3,91,6,0,AIML|CSE,Python|Deep Learning|PyTorch,0,16,83
952,2004177,Shweta Subramanian,ECE,2020,2024,Texas Instruments,Graduate Engineer,2,1,Bangalore,1490342,Wireless,5G,15,504,21,0,0,0.0,0,0,0,0,3,69,6,0,ECE|AIML,C|Verilog|VLSI|Embedded,8,0,82
953,2047178,Anand Rao,CIC,2020,2024,Palo Alto Networks,Graduate Engineer,2,1,Hyderabad,1725135,Blockchain,Smart Contracts,20,394,94,1,1,4.7,0,2,0,0,0,82,9,0,CIC|AID,Python|Security|Blockchain,6,14,99
954,2003179,Deepak Krishna,MEC,2020,2024,Volvo,Engineer,2,1,Pune,1430765,Aerospace,Design,18,507,23,1,4,4.8,4,2,0,0,0,93,8,1,MEC|EEE,SolidWorks|CATIA|ANSYS,6,20,99
955,2049180,Priya Singh,CSO,2020,2024,Honeywell,Engineer,2,1,Noida,1583623,IoT,Smart Cities,17,417,64,0,0,0.0,0,0,0,0,2,84,9,0,CSO|AIML,Python|IoT|Sensors|Edge,0,0,96
956,2061181,Sahana Gopal,AIML,2020,2024,Uber,Software Engineer,2,1,Pune,1677106,Research,Neural Networks,17,221,125,1,1,4.2,3,3,0,0,1,73,6,0,AIML|CSO,Python|Deep Learning|PyTorch,0,18,93
957,2042182,Priya Rajan,CSM,2020,2024,IBM Research,Graduate Engineer,2,1,Chennai,1312114,AI,Computer Vision,12,583,111,1,3,4.1,3,3,1,0,0,84,10,1,CSM|EEE,Python|ML|TensorFlow|PyTorch,7,14,83
958,2004183,Santosh Srinivas,ECE,2020,2024,Apple,Graduate Engineer,2,1,Noida,1205898,Wireless,5G,22,240,58,1,5,4.9,4,0,0,0,1,75,10,0,ECE|CSE,C|Verilog|VLSI|Embedded,4,18,97
959,2049184,Ramesh Pillai,CSO,2020,2024,Emerson,Engineer,2,1,Gurugram,1679010,Embedded IoT,Sensors,17,206,60,1,2,5.0,1,2,0,0,1,80,9,1,CSO|CIV,Python|IoT|Sensors|Edge,12,24,84
960,2012185,Venkat Rao,IT,2020,2024,Cognizant,Engineer,2,1,Mumbai,1503475,Cloud Engineering,Azure,22,237,195,0,0,0.0,0,0,0,0,5,74,7,0,IT|CSE,Python|Kubernetes|Docker|AWS,5,0,94
961,2004186,Lavanya Patel,ECE,2020,2024,Intel,Engineer,2,1,Noida,1504891,Wireless,5G,12,487,90,1,3,4.9,2,1,0,0,1,77,9,1,ECE|CSO,C|Verilog|VLSI|Embedded,5,18,88
962,2004187,Krishna Menon,ECE,2020,2024,NXP,Engineer,2,1,Bangalore,1681080,Embedded,IoT,23,500,34,1,1,4.9,0,2,0,0,1,72,10,1,ECE|AIML,C|Verilog|VLSI|Embedded,5,12,84
963,2049188,Ajay Shetty,CSO,2020,2024,Bosch,Engineer,2,1,Pune,1533077,Edge Computing,IoT,18,575,16,0,0,0.0,0,0,0,0,2,67,8,0,CSO|IT,Python|IoT|Sensors|Edge,12,0,98
964,2054189,Mythili Subramanian,AID,2020,2024,Flipkart,Engineer,2,1,Pune,1742085,Data Science,ML Engineering,16,590,57,1,1,4.7,2,3,0,0,2,69,10,0,AID|CIV,Python|Data Science|SQL|ML,5,8,94
965,2002190,Amit Shetty,EEE,2020,2024,Schneider Electric,Software Engineer,2,1,Delhi,1639786,Automation,PLC,13,477,86,1,1,4.2,1,0,0,0,3,95,9,0,EEE|ECE,MATLAB|Power Systems|PLC,10,16,88
966,2001191,Venkat Naidu,CIV,2020,2024,Fluor,Software Engineer,2,1,Mumbai,1596357,Infrastructure,Roads,19,403,61,0,0,0.0,0,0,0,0,1,95,10,1,CIV|MEC,AutoCAD|Staad Pro|Revit,7,0,84
967,2003192,Prasad Desai,MEC,2020,2024,Siemens,Software Engineer,2,1,Mumbai,1285211,Robotics,Industrial,20,206,23,1,1,4.1,2,2,0,0,3,66,8,1,MEC|AID,SolidWorks|CATIA|ANSYS,0,18,98
968,2012193,Suresh Rajan,IT,2020,2024,IBM,Engineer,2,1,Chennai,1767366,Cloud Engineering,Azure,14,383,64,0,0,0.0,0,0,0,0,10,92,8,0,IT|CIC,Python|Kubernetes|Docker|AWS,12,0,99
969,2012194,Meena Krishnan,IT,2020,2024,TCS,Engineer,2,1,Gurugram,1435917,DevOps,Kubernetes,13,346,112,0,0,0.0,0,0,0,0,3,83,10,1,IT|CIC,Python|Kubernetes|Docker|AWS,3,0,89
970,2061195,Prakash Naidu,AIML,2020,2024,Uber,Software Engineer,2,1,Hyderabad,1561931,ML Engineering,MLOps,16,309,134,1,1,4.6,4,3,1,0,1,89,10,1,AIML|AID,Python|Deep Learning|PyTorch,10,20,84
971,2002196,Ajay Iyer,EEE,2020,2024,Vestas,Engineer,2,1,Noida,1706791,Renewable,Solar,21,264,75,0,0,0.0,0,0,0,0,2,91,7,0,EEE|CSM,MATLAB|Power Systems|PLC,10,0,89
972,2004197,Karthik Desai,ECE,2020,2024,AMD,Engineer,2,1,Gurugram,1684931,Wireless,5G,13,479,92,1,2,4.7,3,0,0,0,2,71,8,0,ECE|MEC,C|Verilog|VLSI|Embedded,6,8,82
973,2001198,Suresh Prasad,CIV,2020,2024,NBCC,Software Engineer,2,1,Bangalore,1223381,Structural Design,Buildings,15,548,58,0,0,0.0,0,0,0,0,2,88,8,1,CIV|IT,AutoCAD|Staad Pro|Revit,10,0,94
974,2042199,Swathi Menon,CSM,2020,2024,Anthropic,Graduate Engineer,2,1,Pune,1205741,AI Research,Machine Learning,24,549,294,1,2,4.2,4,3,2,0,2,85,9,1,CSM|MEC,Python|ML|TensorFlow|PyTorch,12,8,99
975,2042200,Naveen Varma,CSM,2020,2024,IBM Research,Engineer,2,1,Noida,1558813,AI,NLP,16,365,163,1,5,4.8,1,1,1,0,3,69,10,1,CSM|CIV,Python|ML|TensorFlow|PyTorch,10,24,87
976,2005201,Prakash Iyer,CSE,2020,2024,TCS,Graduate Engineer,2,1,Chennai,1643555,Software Engineering,Backend,24,305,71,1,2,4.6,2,3,0,0,7,68,10,1,CSE|AID,Python|Java|React|AWS,5,14,92
977,2002202,Rajesh Naidu,EEE,2020,2024,Enphase,Software Engineer,2,1,Delhi,1213068,Power Systems,Grid,14,273,39,0,0,0.0,0,0,0,0,3,87,10,1,EEE|CSE,MATLAB|Power Systems|PLC,8,0,88
978,2042203,Ramya Bhat,CSM,2020,2024,Microsoft Research,Engineer,2,1,Gurugram,1630589,Data Science,ML,18,444,191,0,0,0.0,0,0,0,1,3,66,7,0,CSM|MEC,Python|ML|TensorFlow|PyTorch,12,0,90
979,2061204,Padma Shetty,AIML,2020,2024,Waymo,Engineer,2,1,Noida,1243908,Research,Neural Networks,22,297,50,1,3,4.9,3,0,1,0,2,65,8,0,AIML|AIML,Python|Deep Learning|PyTorch,12,20,97
